review_id	star_rating	review_headline	review_body	review_date	age	textwrap
RB7VHEX1574BI	2	A product that feels like it needs a redesign/modification in order to work as intended.	I have 2 medium size dogs(German short-hair pointer, and Weimaraner) which are considered as hunting/sports dogs that have high energy. They tend to enjoy fetches with tennis balls, loves jumping, frequently shakes, rolls in the grass.<br /><br />The straps on this product &#34;Fetch&#34; uses a loop design strap that does not really hold very well as a simple dog park event will require multiple re-establishment of connecting the straps just with running, tennis ball fetch, and simple play. It would work better if it had a belt or latch like item but I suspect that they chose the loop feature in order to create a higher profit margin. I wouldn't use this in the forest/wood where environmental objects can brush or strike the harness/camera, or where the dog might run out of sight as it is likely that the camera can be lost by the whole harness coming off. Secondly, when using the camera mount on the top, the camera can drift to the side, so it requires again, multiple adjustments to sit neutrally on the back. Lastly, durability is questionable, as with the straps has a elastic like strap, it does feel cheap and will likely break down fairly easily or the strap will sustain a tear. Given the price, Go Pro should have included a few extra straps as that would have eased some concerns. Item does feel like a experiment more than a commercial item.<br /><br />Now with the negative out of the way, there are some positives. One, the point of view is unique and fun as it does give you a feel like you are a dog. There tends to be a lot of sway causing nausea like movement, but you can slow the frames down to make the frames seem smoother so I would opt for the 60 or more frames when recording and then slow it down at least 60% or more. Secondly, the &#34;fetch&#34; harness is a one size fits all, so between my 2 dogs one is a medium size while the other is large, so this makes it a one time purchase so that's a nice bonus. Third, it has 2 mounting options, with one on the back, and one on the chest.<br /><br />Would I buy again? At the current price point of 60$, that would be no. This is a product that is more along the lines of 20-30$, and if I had the option of returning this for a full refund, I probably would return it and try a different harness.	2015-02-08	1671	I have 2 medium size dogs(German short-hair pointer, and<br>Weimaraner) which are considered as hunting/sports dogs that<br>have high energy. They tend to enjoy fetches with tennis balls,<br>loves jumping, frequently shakes, rolls in the grass.<br /><br<br>/>The straps on this product &#34;Fetch&#34; uses a loop design<br>strap that does not really hold very well as a simple dog park<br>event will require multiple re-establishment of connecting the<br>straps just with running, tennis ball fetch, and simple play. It<br>would work better if it had a belt or latch like item but I<br>suspect that they chose the loop feature in order to create a<br>higher profit margin. I wouldn't use this in the forest/wood<br>where environmental objects can brush or strike the<br>harness/camera, or where the dog might run out of sight as it is<br>likely that the camera can be lost by the whole harness coming<br>off. Secondly, when using the camera mount on the top, the<br>camera can drift to the side, so it requires again, multiple<br>adjustments to sit neutrally on the back. Lastly, durability is<br>questionable, as with the straps has a elastic like strap, it<br>does feel cheap and will likely break down fairly easily or the<br>strap will sustain a tear. Given the price, Go Pro should have<br>included a few extra straps as that would have eased some<br>concerns. Item does feel like a experiment more than a<br>commercial item.<br /><br />Now with the negative out of the<br>way, there are some positives. One, the point of view is unique<br>and fun as it does give you a feel like you are a dog. There<br>tends to be a lot of sway causing nausea like movement, but you<br>can slow the frames down to make the frames seem smoother so I<br>would opt for the 60 or more frames when recording and then slow<br>it down at least 60% or more. Secondly, the &#34;fetch&#34;<br>harness is a one size fits all, so between my 2 dogs one is a<br>medium size while the other is large, so this makes it a one<br>time purchase so that's a nice bonus. Third, it has 2 mounting<br>options, with one on the back, and one on the chest.<br /><br<br>/>Would I buy again? At the current price point of 60$, that<br>would be no. This is a product that is more along the lines of<br>20-30$, and if I had the option of returning this for a full<br>refund, I probably would return it and try a different harness.
R1EANEH370RQWO	2	Buyer's remorse : doesn't work underwater	Just bought the Smart Remote for my HERO4 Black and am feeling strong case of buyer's remorse.<br /><br />1) Despite many statements about the remote being waterproof to 33', that's a useless claim because you can't use it underwater!! Where does it say this? Not on their website but buried in the user's manual.<br /><br />2) LED screen is not backlit, incredibly small, and very dark. Be warned.<br /><br />3) I have only connected the remote to my camera twice. After turning off the remote and camera, they can't seem to find each other. There is Zero troubleshooting help in the manual or on the website. (Aside from, &#34;Try pairing again&#34;). Pairing again (and again and again) doesn't work. They both sit there for 2.5 minutes thinking about pairing, but it's never consummated.<br /><br />So, given that it's useless underwater and hard to connect to the camera, I'm looking to return this dud.	2015-02-08	1671	Just bought the Smart Remote for my HERO4 Black and am feeling<br>strong case of buyer's remorse.<br /><br />1) Despite many<br>statements about the remote being waterproof to 33', that's a<br>useless claim because you can't use it underwater!! Where does<br>it say this? Not on their website but buried in the user's<br>manual.<br /><br />2) LED screen is not backlit, incredibly<br>small, and very dark. Be warned.<br /><br />3) I have only<br>connected the remote to my camera twice. After turning off the<br>remote and camera, they can't seem to find each other. There is<br>Zero troubleshooting help in the manual or on the website.<br>(Aside from, &#34;Try pairing again&#34;). Pairing again (and<br>again and again) doesn't work. They both sit there for 2.5<br>minutes thinking about pairing, but it's never consummated.<br<br>/><br />So, given that it's useless underwater and hard to<br>connect to the camera, I'm looking to return this dud.
R3LCYBNIQNXWU6	5	Five Stars	Great tool	2015-02-08	1671	Great tool
R35MPINYQQCC39	5	Five Stars	Good! And met my need.	2015-02-08	1671	Good! And met my need.
R2ZWYS3HLPB3JO	4	Do what they are supposed to	These are fine. Cheaper versions seem to not have the glossy plastic look like the official gopro stuff, but they have all worked for me as well. It's a pretty simple item, and it does what it's supposed to. GoPro's price for authentic mounts is pretty cheap on these, so I say just grab em instead of a knockoff.	2015-02-07	1672	These are fine. Cheaper versions seem to not have the glossy<br>plastic look like the official gopro stuff, but they have all<br>worked for me as well. It's a pretty simple item, and it does<br>what it's supposed to. GoPro's price for authentic mounts is<br>pretty cheap on these, so I say just grab em instead of a<br>knockoff.
RRWYSCASQE4BG	4	Four Stars	super safety.	2015-02-07	1672	super safety.
RNJTLP52TEVZL	5	Great Product!	These are brittle so be careful but they work great	2015-02-07	1672	These are brittle so be careful but they work great
RAG4E8DBLQ8G0	5	Five Stars	good	2015-02-07	1672	good
R1SJKZ5KJ3LGTN	5	Five Stars	excelente	2015-02-07	1672	excelente
R3LA8LXJ8JIH91	5	Five Stars	dog harness awesome use it on both of my German Shorthairs	2015-02-07	1672	dog harness awesome use it on both of my German Shorthairs
R3KTF3YATB52W5	5	Go Pro!!!!	I love my go pro!	2015-02-07	1672	I love my go pro!
R20ML626ZQU8Y5	5	Go Pro works great	Dog still getting used to it. But it fits great and stays in position	2015-02-07	1672	Dog still getting used to it. But it fits great and stays in<br>position
R1P9IGN22TH9HS	5	awesome product.	If you have a dog and a GoPro  then you NEED this!!!! awesome product.	2015-02-06	1673	If you have a dog and a GoPro  then you NEED this!!!! awesome<br>product.
RGR8SN78NFUC9	5	A MUST!!	No more unsafe screws, i love it!!...<br />Working great with other brands screws	2015-02-06	1673	No more unsafe screws, i love it!!...<br />Working great with<br>other brands screws
R2OFT7EBICVO69	5	Five Stars	Nice	2015-02-06	1673	Nice
R1L14DGPO7QTMS	5	Five Stars	Works well	2015-02-06	1673	Works well
RTHCSZIQ67YKN	4	Four Stars	Good	2015-02-06	1673	Good
R1M1A273BS8IOM	5	A wrench for the ages	I reviewed another GoPro wrench, the SMATREE one. This and that one cost about the same, are both simple, no moving parts, and both reside on one of my keyrings. This one has one GoPro touch that to me makes it the nobrainer first choice. The black rubber/plastic cap (illustrated) keeps the wrench properly positioned on the head of the GoPro &#34;bolts&#34; so it can't slide down the bolt shaft. Fumble fingered me really appreciates that simple feature, which you don't pay anything extra for. Both are superbly engineered simple useful devices.	2015-02-06	1673	I reviewed another GoPro wrench, the SMATREE one. This and that<br>one cost about the same, are both simple, no moving parts, and<br>both reside on one of my keyrings. This one has one GoPro touch<br>that to me makes it the nobrainer first choice. The black<br>rubber/plastic cap (illustrated) keeps the wrench properly<br>positioned on the head of the GoPro &#34;bolts&#34; so it can't<br>slide down the bolt shaft. Fumble fingered me really appreciates<br>that simple feature, which you don't pay anything extra for.<br>Both are superbly engineered simple useful devices.
R1RNSDMQPOCXN0	5	works as intended	Works well fits nice, what more can you say it's a piece of work plastic haha	2015-02-06	1673	Works well fits nice, what more can you say it's a piece of work<br>plastic haha
R2NVRYE2VUSC7D	5	Five Stars	Works great !	2015-02-06	1673	Works great !
R1X1E8HO4UH10E	5	Five Stars	very good	2015-02-06	1673	very good
R3O3N92PUW23NG	2	Did not fit.	Did not fit the screw on my monopod.	2015-02-06	1673	Did not fit the screw on my monopod.
R340KM56QL07UT	1	If it was made stronger it would have been a great product.	Cheaply made used it twice and it broke. If it was made stronger it would have been a great product.	2015-02-06	1673	Cheaply made used it twice and it broke. If it was made stronger<br>it would have been a great product.
R10NHL9F2ERXVZ	3	Three Stars	OK	2015-02-05	1674	OK
R943NJ9GRGCOR	3	Keeps lens clear but hard to install it	Did its job but wasn't too easy to insert into the GoPro. I had to push real hard.	2015-02-05	1674	Did its job but wasn't too easy to insert into the GoPro. I had<br>to push real hard.
RG4BJ929IZG0M	5	Five Stars	Was a gift	2015-02-05	1674	Was a gift
RD0FG9XP7AZL	5	Makes tightening and loosing much better.	I've had a GoPro since the first Hero and I cannot believe I never had this tool.  Makes tightening and loosing much better.	2015-02-05	1674	I've had a GoPro since the first Hero and I cannot believe I<br>never had this tool.  Makes tightening and loosing much better.
R2HMAQK02FABZQ	5	Five Stars	Was a gift	2015-02-05	1674	Was a gift
R2FNIOTNJ1Q78W	5	Five Stars	Awesome tool! Super handy!	2015-02-05	1674	Awesome tool! Super handy!
R7XLJUQ09MOWB	4	Four Stars	Awesome accessory to have!	2015-02-05	1674	Awesome accessory to have!
R15NGCOX3DXZ0Z	5	Five Stars	Exactly what I needed	2015-02-05	1674	Exactly what I needed
R1AJHF3WDQO30Y	4	Four Stars	Great Value!	2015-02-05	1674	Great Value!
RIWVJ9M62SV3T	5	Five Stars	It is useful for me! Great!	2015-02-05	1674	It is useful for me! Great!
R1F9ULIMHDKEBF	5	It will never let go.	This was amazing. I put my gopro on it and attached it to the hull of a boat. I also had a floaty thing on it that I got separately here on Amazon just in case it decided to give. I watched it as we went and I was terrified it would fall off. But I got to about 60mph on the water and it was still holding on. I was on the water testing it for about half an hour and when I docked it will still firmly on there. It was never going to fall off. Got cool shots!	2015-02-05	1674	This was amazing. I put my gopro on it and attached it to the<br>hull of a boat. I also had a floaty thing on it that I got<br>separately here on Amazon just in case it decided to give. I<br>watched it as we went and I was terrified it would fall off. But<br>I got to about 60mph on the water and it was still holding on. I<br>was on the water testing it for about half an hour and when I<br>docked it will still firmly on there. It was never going to fall<br>off. Got cool shots!
RU7Q5GFOEQ1LH	5	this accessory works wonderfully to get some phenomenal footage from a dog's perspective	After getting the straps adjusted properly through trial and error, this accessory works wonderfully to get some phenomenal footage from a dog's perspective.	2015-02-04	1675	After getting the straps adjusted properly through trial and<br>error, this accessory works wonderfully to get some phenomenal<br>footage from a dog's perspective.
R17T7BHW017YQP	5	Very good quality	Very simple but solid	2015-02-04	1675	Very simple but solid
R134PLKSCCIXB3	5	The best small / lightweight handle!	I bought the GoPro handle because I needed something small/ lightweight to carry my GoPro around. This did not disappoint! With it's floating capabilities and bright orange handle, you will not lose it easily in the water. I use it even when walking around taking pictures. Definitely recommend this product!	2015-02-04	1675	I bought the GoPro handle because I needed something small/<br>lightweight to carry my GoPro around. This did not disappoint!<br>With it's floating capabilities and bright orange handle, you<br>will not lose it easily in the water. I use it even when walking<br>around taking pictures. Definitely recommend this product!
R2N5BOXAM06OGL	5	"Doubles as ""Floaty Backdoor"" -- A Good Buy"	Even though I have a fairly extensive collection of GoPro mounts, with the recent purchase of the Hero 3+ I realized I don't have any thing for actually holding the mount. As someone who refuses to spend money on useless things (just hold the GoPro in your hands...), I originally shy'd away from this item.<br /><br />The reason I decided to spend $30 on a glorified piece of plastic is because I didn't own a floaty backdoor, and realized that since this is a floating grip, it would double as a grip and as a means of floating my GoPro in the summer months. The grip is very comfortable; the foam isn't too squishy or too firm. As compared to some rubber grips, the foam doesn't provide as much confidence in not launching your GoPro flying when you're waving your arms or something, but it certainly gets the job done. This leads me to the included strap. I love that a strap was included, but with my fairly large hands, it almost doesn't fit around them! Seems crazy to me -- the strap would be useless for anyone with slightly larger hands than mine. As always, be careful with the plastic mounting point. I've accepted the fact that I'm bound to break the mountain point on a GoPro accessory sooner or later - you should too. I haven't had any problems with it, though. Certainly no weaker than any other GoPro accessories. A few small pet peeves are: the orange on the bottom of the grip (for visibility in water, should you lose your camera) is, as you can see, not that big. The floaty backdoor provides better visibility, in my opinion. Yes, the foam grip does hold water, but it's not that thick so it's not like you'll be carrying around a sponge. Just reaching out with your arm is decent for selfies, not as good as the &#34;3-Way&#34; mount or a pole but it get's the job done for under half the price of that. Not enough reach to capture yourself skiing too well, but still, not horrible. That's not what this was designed for.<br /><br />In conclusion: I've pointed out all the flaws I can think of but what I know for sure is that GoPro's &#34;The Handler&#34; does two things perfectly well. It floats any model GoPro (despite the earlier versions being heavier, and I THINK it will float any &#34;backdoor&#34; accessories you might have) and it provides a comfortable, sturdy handle for selfies without risking a finger being over the lens or your hand in the shot if you're just holding the plain camera itself.	2015-02-04	1675	Even though I have a fairly extensive collection of GoPro<br>mounts, with the recent purchase of the Hero 3+ I realized I<br>don't have any thing for actually holding the mount. As someone<br>who refuses to spend money on useless things (just hold the<br>GoPro in your hands...), I originally shy'd away from this<br>item.<br /><br />The reason I decided to spend $30 on a<br>glorified piece of plastic is because I didn't own a floaty<br>backdoor, and realized that since this is a floating grip, it<br>would double as a grip and as a means of floating my GoPro in<br>the summer months. The grip is very comfortable; the foam isn't<br>too squishy or too firm. As compared to some rubber grips, the<br>foam doesn't provide as much confidence in not launching your<br>GoPro flying when you're waving your arms or something, but it<br>certainly gets the job done. This leads me to the included<br>strap. I love that a strap was included, but with my fairly<br>large hands, it almost doesn't fit around them! Seems crazy to<br>me -- the strap would be useless for anyone with slightly larger<br>hands than mine. As always, be careful with the plastic mounting<br>point. I've accepted the fact that I'm bound to break the<br>mountain point on a GoPro accessory sooner or later - you should<br>too. I haven't had any problems with it, though. Certainly no<br>weaker than any other GoPro accessories. A few small pet peeves<br>are: the orange on the bottom of the grip (for visibility in<br>water, should you lose your camera) is, as you can see, not that<br>big. The floaty backdoor provides better visibility, in my<br>opinion. Yes, the foam grip does hold water, but it's not that<br>thick so it's not like you'll be carrying around a sponge. Just<br>reaching out with your arm is decent for selfies, not as good as<br>the &#34;3-Way&#34; mount or a pole but it get's the job done<br>for under half the price of that. Not enough reach to capture<br>yourself skiing too well, but still, not horrible. That's not<br>what this was designed for.<br /><br />In conclusion: I've<br>pointed out all the flaws I can think of but what I know for<br>sure is that GoPro's &#34;The Handler&#34; does two things<br>perfectly well. It floats any model GoPro (despite the earlier<br>versions being heavier, and I THINK it will float any<br>&#34;backdoor&#34; accessories you might have) and it provides a<br>comfortable, sturdy handle for selfies without risking a finger<br>being over the lens or your hand in the shot if you're just<br>holding the plain camera itself.
