topic	text	textwrap	x	y
data/topics/battery-life_netbook_1005ha.txt.data	I look forward to having something much lighter and not worrying about when the battery will die .	I look forward to having something much lighter and not worrying<br>about when the battery will die .	8.918817	5.6871414
data/topics/battery-life_netbook_1005ha.txt.data	0 out of 5 stars No issues at all, battery charger works fine .	0 out of 5 stars No issues at all, battery charger works fine .	9.079274	6.172185
data/topics/battery-life_netbook_1005ha.txt.data	My charger battery has never had any problems .	My charger battery has never had any problems .	9.08033	6.14615
data/topics/battery-life_netbook_1005ha.txt.data	I carry this netbook in my purse at all times, the long battery lasts as long as described .	I carry this netbook in my purse at all times, the long battery<br>lasts as long as described .	7.849527	6.310461
data/topics/battery-life_netbook_1005ha.txt.data	The small size makes it very easy to carry compared to a standard laptop, the long battery life is really great, and the speed and performance using various wi, fi connections was better than I expected it to be   .	The small size makes it very easy to carry compared to a<br>standard laptop, the long battery life is really great, and the<br>speed and performance using various wi, fi connections was<br>better than I expected it to be   .	6.8740287	6.498868
data/topics/battery-life_netbook_1005ha.txt.data	I always dreamed of a PC that has very long battery life	I always dreamed of a PC that has very long battery life	7.988019	6.156387
data/topics/battery-life_netbook_1005ha.txt.data	Has three USB ports on the sides and the back area houses the six cell battery   .	Has three USB ports on the sides and the back area houses the<br>six cell battery   .	7.964927	5.9134903
data/topics/battery-life_netbook_1005ha.txt.data	Factory settings to preserve battery life have the screen luminescence set to 50% but can easily be adjusted to the necessary ambience illumination you may need .	Factory settings to preserve battery life have the screen<br>luminescence set to 50% but can easily be adjusted to the<br>necessary ambience illumination you may need .	9.344598	5.4324374
data/topics/battery-life_netbook_1005ha.txt.data	Regarding battery duration I cannot comment on its purpose since whenever I am doing word processing tasks, have always music or videos running .	Regarding battery duration I cannot comment on its purpose since<br>whenever I am doing word processing tasks, have always music or<br>videos running .	9.365701	5.3460426
data/topics/battery-life_netbook_1005ha.txt.data	And using the two USB port external ASUS disk drive, battery life decreases to only two hours .	And using the two USB port external ASUS disk drive, battery<br>life decreases to only two hours .	8.415237	5.978767
data/topics/battery-life_netbook_1005ha.txt.data	It's battery life and ease of replacement is key .	It's battery life and ease of replacement is key .	8.292904	5.374224
data/topics/battery-life_netbook_1005ha.txt.data	I have the $299 version from Best Buy, it has a 3 cell battery with 3hrs of battery operation .	I have the $299 version from Best Buy, it has a 3 cell battery<br>with 3hrs of battery operation .	8.584285	5.780724
data/topics/battery-life_netbook_1005ha.txt.data	A 6 cell battery costs over $79 dollars .	A 6 cell battery costs over $79 dollars .	8.528117	5.7211113
data/topics/battery-life_netbook_1005ha.txt.data	I was skeptical about the long battery life and the cool, touch but I got about 9 .	I was skeptical about the long battery life and the cool, touch<br>but I got about 9 .	8.755541	5.4773417
data/topics/battery-life_netbook_1005ha.txt.data	5hr battery model is going to run a touch heavier than the 6 .	5hr battery model is going to run a touch heavier than the 6 .	8.655131	5.738545
data/topics/battery-life_netbook_1005ha.txt.data	5hr battery models but the extra battery life is really worth it .	5hr battery models but the extra battery life is really worth it<br>.	8.83856	5.535923
data/topics/battery-life_netbook_1005ha.txt.data	It does not overheat and the battery lasts a long time, not 10 .	It does not overheat and the battery lasts a long time, not 10 .	8.719283	5.869441
data/topics/battery-life_netbook_1005ha.txt.data	Using a USB mouse lessens the battery time but I LOVE it anyway, it fits into my purse, the colors are great and it is much quicker than my desk top .	Using a USB mouse lessens the battery time but I LOVE it anyway,<br>it fits into my purse, the colors are great and it is much<br>quicker than my desk top .	6.7763634	6.7079773
data/topics/battery-life_netbook_1005ha.txt.data	The computer will rarely turn on even though the battery has plenty of charge in it .	The computer will rarely turn on even though the battery has<br>plenty of charge in it .	8.610602	6.3226113
data/topics/battery-life_netbook_1005ha.txt.data	The battery life is to die for ,  my full size laptop doesnt have 10	The battery life is to die for ,  my full size laptop doesnt<br>have 10	8.063555	6.1868196
data/topics/battery-life_netbook_1005ha.txt.data	I'm actually downgrading in performance in getting this netbook but the performance lost is made up with the smaller form factor and greatly increased battery life .	I'm actually downgrading in performance in getting this netbook<br>but the performance lost is made up with the smaller form factor<br>and greatly increased battery life .	7.559896	6.2289605
data/topics/battery-life_netbook_1005ha.txt.data	Real world battery life is less than the 10 .	Real world battery life is less than the 10 .	8.64347	5.6586046
data/topics/battery-life_netbook_1005ha.txt.data	I usually get 8, 930 hrs of battery while browsing the internet and using office .	I usually get 8, 930 hrs of battery while browsing the internet<br>and using office .	9.399135	5.424233
data/topics/battery-life_netbook_1005ha.txt.data	Within a few hours of owning this netbook the battery meter stopped working .	Within a few hours of owning this netbook the battery meter<br>stopped working .	8.440275	6.501165
data/topics/battery-life_netbook_1005ha.txt.data	The battery life will ensure that i can go hours without needing a recharge .	The battery life will ensure that i can go hours without needing<br>a recharge .	8.918134	5.663885
data/topics/battery-life_netbook_1005ha.txt.data	First is the incredible battery life .	First is the incredible battery life .	8.493402	5.306784
data/topics/battery-life_netbook_1005ha.txt.data	I have not done an actual test of the full battery life but from what iv seen in general use it has around 9 hours while running wifi and other applications with around half screen brightness .	I have not done an actual test of the full battery life but from<br>what iv seen in general use it has around 9 hours while running<br>wifi and other applications with around half screen brightness .	9.381403	5.52316
data/topics/battery-life_netbook_1005ha.txt.data	Has a very long battery life, runs videos and multimedia smoothly without issues, fast loading, very usable keyboard, stylish sleek design, decent pricing for what you get	Has a very long battery life, runs videos and multimedia<br>smoothly without issues, fast loading, very usable keyboard,<br>stylish sleek design, decent pricing for what you get	7.130727	6.85361
